Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Winner
491,WC-1994,1994 FIFA World Cup,M-1994-27,Bolivia v Spain,group stage,Group C,1,0,0,0,6/27/1994,15:00,S-182,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-71,Spain,ESP,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Brazil
492,WC-1994,1994 FIFA World Cup,M-1994-28,Germany v South Korea,group stage,Group C,1,0,0,0,6/27/1994,15:00,S-183,Cotton Bowl,Dallas,United States,T-29,Germany,DEU,T-69,South Korea,KOR,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
493,WC-1994,1994 FIFA World Cup,M-1994-29,Italy v Mexico,group stage,Group E,1,0,0,0,6/28/1994,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-39,Italy,ITA,T-44,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Brazil
494,WC-1994,1994 FIFA World Cup,M-1994-30,Republic of Ireland v Norway,group stage,Group E,1,0,0,0,6/28/1994,12:30,S-184,Giants Stadium,East Rutherford,United States,T-58,Republic of Ireland,IRL,T-51,Norway,NOR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Brazil
495,WC-1994,1994 FIFA World Cup,M-1994-31,Russia v Cameroon,group stage,Group B,1,0,0,0,6/28/1994,13:00,S-189,Stanford Stadium,Stanford,United States,T-60,Russia,RUS,T-11,Cameroon,CMR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,Brazil
496,WC-1994,1994 FIFA World Cup,M-1994-32,Brazil v Sweden,group stage,Group B,1,0,0,0,6/28/1994,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Brazil
497,WC-1994,1994 FIFA World Cup,M-1994-33,Belgium v Saudi Arabia,group stage,Group F,1,0,0,0,6/29/1994,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-61,Saudi Arabia,SAU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
498,WC-1994,1994 FIFA World Cup,M-1994-34,Morocco v Netherlands,group stage,Group F,1,0,0,0,6/29/1994,12:30,S-186,Citrus Bowl,Orlando,United States,T-45,Morocco,MAR,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
499,WC-1994,1994 FIFA World Cup,M-1994-35,Argentina v Bulgaria,group stage,Group D,1,0,0,0,6/30/1994,18:30,S-183,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Brazil
500,WC-1994,1994 FIFA World Cup,M-1994-36,Greece v Nigeria,group stage,Group D,1,0,0,0,6/30/1994,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-31,Greece,GRC,T-48,Nigeria,NGA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Brazil
501,WC-1994,1994 FIFA World Cup,M-1994-37,Germany v Belgium,round of 16,not applicable,0,1,0,0,07/02/1994,12:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-06,Belgium,BEL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
502,WC-1994,1994 FIFA World Cup,M-1994-38,Spain v Switzerland,round of 16,not applicable,0,1,0,0,07/02/1994,16:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-71,Spain,ESP,T-73,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Brazil
503,WC-1994,1994 FIFA World Cup,M-1994-39,Saudi Arabia v Sweden,round of 16,not applicable,0,1,0,0,07/03/1994,12:00,S-183,Cotton Bowl,Dallas,United States,T-61,Saudi Arabia,SAU,T-72,Sweden,SWE,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Brazil
504,WC-1994,1994 FIFA World Cup,M-1994-40,Romania v Argentina,round of 16,not applicable,0,1,0,0,07/03/1994,13:30,S-187,Rose Bowl,Pasadena,United States,T-59,Romania,ROU,T-03,Argentina,ARG,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
505,WC-1994,1994 FIFA World Cup,M-1994-41,Netherlands v Republic of Ireland,round of 16,not applicable,0,1,0,0,07/04/1994,12:00,S-186,Citrus Bowl,Orlando,United States,T-46,Netherlands,NLD,T-58,Republic of Ireland,IRL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
506,WC-1994,1994 FIFA World Cup,M-1994-42,Brazil v United States,round of 16,not applicable,0,1,0,0,07/04/1994,12:30,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-80,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
507,WC-1994,1994 FIFA World Cup,M-1994-43,Nigeria v Italy,round of 16,not applicable,0,1,0,0,07/05/1994,13:00,S-185,Foxboro Stadium,Foxborough,United States,T-48,Nigeria,NGA,T-39,Italy,ITA,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,Brazil
508,WC-1994,1994 FIFA World Cup,M-1994-44,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,07/05/1994,16:30,S-184,Giants Stadium,East Rutherford,United States,T-44,Mexico,MEX,T-10,Bulgaria,BGR,1–1,1,1,0,0,1,1,1–3,1,3,away team win,0,1,0,Brazil
509,WC-1994,1994 FIFA World Cup,M-1994-45,Italy v Spain,quarter-finals,not applicable,0,1,0,0,07/09/1994,12:00,S-185,Foxboro Stadium,Foxborough,United States,T-39,Italy,ITA,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
510,WC-1994,1994 FIFA World Cup,M-1994-46,Netherlands v Brazil,quarter-finals,not applicable,0,1,0,0,07/09/1994,14:30,S-183,Cotton Bowl,Dallas,United States,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
511,WC-1994,1994 FIFA World Cup,M-1994-47,Bulgaria v Germany,quarter-finals,not applicable,0,1,0,0,07/10/1994,12:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-29,Germany,DEU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
512,WC-1994,1994 FIFA World Cup,M-1994-48,Romania v Sweden,quarter-finals,not applicable,0,1,0,0,07/10/1994,12:30,S-189,Stanford Stadium,Stanford,United States,T-59,Romania,ROU,T-72,Sweden,SWE,2–2,2,2,0,0,1,1,4–5,4,5,away team win,0,1,0,Brazil
513,WC-1994,1994 FIFA World Cup,M-1994-49,Bulgaria v Italy,semi-finals,not applicable,0,1,0,0,7/13/1994,16:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-39,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
514,WC-1994,1994 FIFA World Cup,M-1994-50,Sweden v Brazil,semi-finals,not applicable,0,1,0,0,7/13/1994,16:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
515,WC-1994,1994 FIFA World Cup,M-1994-51,Sweden v Bulgaria,third-place match,not applicable,0,1,0,0,7/16/1994,12:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-10,Bulgaria,BGR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,Brazil
516,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,final,not applicable,0,1,0,0,7/17/1994,12:30,S-187,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-39,Italy,ITA,0–0,0,0,0,0,1,1,3–2,3,2,home team win,1,0,0,Brazil
517,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,group stage,Group A,1,0,0,0,06/10/1998,17:30,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
518,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,group stage,Group A,1,0,0,0,06/10/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-45,Morocco,MAR,T-51,Norway,NOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
519,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,group stage,Group B,1,0,0,0,06/11/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-39,Italy,ITA,T-13,Chile,CHL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
520,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,group stage,Group B,1,0,0,0,06/11/1998,21:00,S-051,Stade de Toulouse,Toulouse,France,T-11,Cameroon,CMR,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
521,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,group stage,Group D,1,0,0,0,06/12/1998,14:30,S-043,Stade de la Mosson,Montpellier,France,T-53,Paraguay,PRY,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,France
522,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,1,0,0,0,06/12/1998,17:30,S-039,Stade Félix-Bollaert,Lens,France,T-61,Saudi Arabia,SAU,T-21,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
523,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,group stage,Group C,1,0,0,0,06/12/1998,21:00,S-042,Stade Vélodrome,Marseille,France,T-28,France,FRA,T-68,South Africa,ZAF,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,France
524,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,group stage,Group D,1,0,0,0,6/13/1998,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-71,Spain,ESP,T-48,Nigeria,NGA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
525,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,group stage,Group E,1,0,0,0,6/13/1998,17:30,S-041,Stade de Gerland,Lyon,France,T-69,South Korea,KOR,T-44,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,France
526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,1,0,0,0,6/13/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-46,Netherlands,NLD,T-06,Belgium,BEL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,France
527,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,group stage,Group H,1,0,0,0,6/14/1998,14:30,S-051,Stade de Toulouse,Toulouse,France,T-03,Argentina,ARG,T-42,Japan,JPN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
528,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,group stage,Group F,1,0,0,0,6/14/1998,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-84,Yugoslavia,YUG,T-36,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
529,WC-1998,1998 FIFA World Cup,M-1998-13,Jamaica v Croatia,group stage,Group H,1,0,0,0,6/14/1998,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-41,Jamaica,JAM,T-17,Croatia,HRV,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,France
530,WC-1998,1998 FIFA World Cup,M-1998-14,England v Tunisia,group stage,Group G,1,0,0,0,6/15/1998,14:30,S-042,Stade Vélodrome,Marseille,France,T-27,England,ENG,T-76,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,France
531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,1,0,0,0,6/15/1998,17:30,S-041,Stade de Gerland,Lyon,France,T-59,Romania,ROU,T-15,Colombia,COL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
532,WC-1998,1998 FIFA World Cup,M-1998-16,Germany v United States,group stage,Group F,1,0,0,0,6/15/1998,21:00,S-045,Parc des Princes,Paris,France,T-29,Germany,DEU,T-80,United States,USA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,France
533,WC-1998,1998 FIFA World Cup,M-1998-17,Scotland v Norway,group stage,Group A,1,0,0,0,6/16/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-62,Scotland,SCO,T-51,Norway,NOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
534,WC-1998,1998 FIFA World Cup,M-1998-18,Brazil v Morocco,group stage,Group A,1,0,0,0,6/16/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-45,Morocco,MAR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,France
535,WC-1998,1998 FIFA World Cup,M-1998-19,Chile v Austria,group stage,Group B,1,0,0,0,6/17/1998,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
536,WC-1998,1998 FIFA World Cup,M-1998-20,Italy v Cameroon,group stage,Group B,1,0,0,0,6/17/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,France
537,WC-1998,1998 FIFA World Cup,M-1998-21,South Africa v Denmark,group stage,Group C,1,0,0,0,6/18/1998,17:30,S-051,Stade de Toulouse,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
538,WC-1998,1998 FIFA World Cup,M-1998-22,France v Saudi Arabia,group stage,Group C,1,0,0,0,6/18/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,France
539,WC-1998,1998 FIFA World Cup,M-1998-23,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,6/19/1998,17:30,S-045,Parc des Princes,Paris,France,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
540,WC-1998,1998 FIFA World Cup,M-1998-24,Spain v Paraguay,group stage,Group D,1,0,0,0,6/19/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,France
541,WC-1998,1998 FIFA World Cup,M-1998-25,Japan v Croatia,group stage,Group H,1,0,0,0,6/20/1998,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
542,WC-1998,1998 FIFA World Cup,M-1998-26,Belgium v Mexico,group stage,Group E,1,0,0,0,6/20/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
543,WC-1998,1998 FIFA World Cup,M-1998-27,Netherlands v South Korea,group stage,Group E,1,0,0,0,6/20/1998,21:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,France
544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,6/21/1998,14:30,S-039,Stade Félix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
545,WC-1998,1998 FIFA World Cup,M-1998-29,Argentina v Jamaica,group stage,Group H,1,0,0,0,6/21/1998,17:30,S-045,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-41,Jamaica,JAM,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,France
546,WC-1998,1998 FIFA World Cup,M-1998-30,United States v Iran,group stage,Group F,1,0,0,0,6/21/1998,21:00,S-041,Stade de Gerland,Lyon,France,T-80,United States,USA,T-36,Iran,IRN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
547,WC-1998,1998 FIFA World Cup,M-1998-31,Colombia v Tunisia,group stage,Group G,1,0,0,0,6/22/1998,17:30,S-043,Stade de la Mosson,Montpellier,France,T-15,Colombia,COL,T-76,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
548,WC-1998,1998 FIFA World Cup,M-1998-32,Romania v England,group stage,Group G,1,0,0,0,6/22/1998,21:00,S-051,Stade de Toulouse,Toulouse,France,T-59,Romania,ROU,T-27,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
549,WC-1998,1998 FIFA World Cup,M-1998-33,Chile v Cameroon,group stage,Group B,1,0,0,0,6/23/1998,16:00,S-044,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
550,WC-1998,1998 FIFA World Cup,M-1998-34,Italy v Austria,group stage,Group B,1,0,0,0,6/23/1998,16:00,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-05,Austria,AUT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
551,WC-1998,1998 FIFA World Cup,M-1998-35,Brazil v Norway,group stage,Group A,1,0,0,0,6/23/1998,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
552,WC-1998,1998 FIFA World Cup,M-1998-36,Scotland v Morocco,group stage,Group A,1,0,0,0,6/23/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,France
553,WC-1998,1998 FIFA World Cup,M-1998-37,France v Denmark,group stage,Group C,1,0,0,0,6/24/1998,16:00,S-041,Stade de Gerland,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
554,WC-1998,1998 FIFA World Cup,M-1998-38,South Africa v Saudi Arabia,group stage,Group C,1,0,0,0,6/24/1998,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
555,WC-1998,1998 FIFA World Cup,M-1998-39,Nigeria v Paraguay,group stage,Group D,1,0,0,0,6/24/1998,21:00,S-051,Stade de Toulouse,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,France
556,WC-1998,1998 FIFA World Cup,M-1998-40,Spain v Bulgaria,group stage,Group D,1,0,0,0,6/24/1998,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,France
557,WC-1998,1998 FIFA World Cup,M-1998-41,Belgium v South Korea,group stage,Group E,1,0,0,0,6/25/1998,16:00,S-045,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-69,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
558,WC-1998,1998 FIFA World Cup,M-1998-42,Netherlands v Mexico,group stage,Group E,1,0,0,0,6/25/1998,16:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,France
559,WC-1998,1998 FIFA World Cup,M-1998-43,Germany v Iran,group stage,Group F,1,0,0,0,6/25/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,France
560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,6/25/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,6/26/1998,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
562,WC-1998,1998 FIFA World Cup,M-1998-46,Japan v Jamaica,group stage,Group H,1,0,0,0,6/26/1998,16:00,S-041,Stade de Gerland,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
563,WC-1998,1998 FIFA World Cup,M-1998-47,Colombia v England,group stage,Group G,1,0,0,0,6/26/1998,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,France
564,WC-1998,1998 FIFA World Cup,M-1998-48,Romania v Tunisia,group stage,Group G,1,0,0,0,6/26/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-59,Romania,ROU,T-76,Tunisia,TUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,France
565,WC-1998,1998 FIFA World Cup,M-1998-49,Italy v Norway,round of 16,not applicable,0,1,0,0,6/27/1998,16:30,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
566,WC-1998,1998 FIFA World Cup,M-1998-50,Brazil v Chile,round of 16,not applicable,0,1,0,0,6/27/1998,21:00,S-045,Parc des Princes,Paris,France,T-09,Brazil,BRA,T-13,Chile,CHL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,France
567,WC-1998,1998 FIFA World Cup,M-1998-51,France v Paraguay,round of 16,not applicable,0,1,0,0,6/28/1998,16:30,S-039,Stade Félix-Bollaert,Lens,France,T-28,France,FRA,T-53,Paraguay,PRY,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,France
568,WC-1998,1998 FIFA World Cup,M-1998-52,Nigeria v Denmark,round of 16,not applicable,0,1,0,0,6/28/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-48,Nigeria,NGA,T-21,Denmark,DNK,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,France
569,WC-1998,1998 FIFA World Cup,M-1998-53,Germany v Mexico,round of 16,not applicable,0,1,0,0,6/29/1998,16:30,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-44,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
570,WC-1998,1998 FIFA World Cup,M-1998-54,Netherlands v Yugoslavia,round of 16,not applicable,0,1,0,0,6/29/1998,21:00,S-051,Stade de Toulouse,Toulouse,France,T-46,Netherlands,NLD,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
571,WC-1998,1998 FIFA World Cup,M-1998-55,Romania v Croatia,round of 16,not applicable,0,1,0,0,6/30/1998,16:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-59,Romania,ROU,T-17,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
572,WC-1998,1998 FIFA World Cup,M-1998-56,Argentina v England,round of 16,not applicable,0,1,0,0,6/30/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-03,Argentina,ARG,T-27,England,ENG,2–2,2,2,0,0,1,1,4–3,4,3,home team win,1,0,0,France
573,WC-1998,1998 FIFA World Cup,M-1998-57,Italy v France,quarter-finals,not applicable,0,1,0,0,07/03/1998,16:30,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,0–0,0,0,0,0,1,1,3–4,3,4,away team win,0,1,0,France
574,WC-1998,1998 FIFA World Cup,M-1998-58,Brazil v Denmark,quarter-finals,not applicable,0,1,0,0,07/03/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
575,WC-1998,1998 FIFA World Cup,M-1998-59,Netherlands v Argentina,quarter-finals,not applicable,0,1,0,0,07/04/1998,16:30,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
576,WC-1998,1998 FIFA World Cup,M-1998-60,Germany v Croatia,quarter-finals,not applicable,0,1,0,0,07/04/1998,21:00,S-041,Stade de Gerland,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,France
577,WC-1998,1998 FIFA World Cup,M-1998-61,Brazil v Netherlands,semi-finals,not applicable,0,1,0,0,07/07/1998,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,France
578,WC-1998,1998 FIFA World Cup,M-1998-62,France v Croatia,semi-finals,not applicable,0,1,0,0,07/08/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,France
579,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,third-place match,not applicable,0,1,0,0,07/11/1998,21:00,S-045,Parc des Princes,Paris,France,T-46,Netherlands,NLD,T-17,Croatia,HRV,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,France
580,WC-1998,1998 FIFA World Cup,M-1998-64,Brazil v France,final,not applicable,0,1,0,0,07/12/1998,21:00,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-28,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,France
581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,group stage,Group A,1,0,0,0,5/31/2002,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,SEN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Brazil
